ID,Grupo,Aleatorizacao,Bloco_Apresentacao,Ordem_Apresentacao,Codigo_Pseudo,Pseudopalavra,Vizinhanca_Fonologica,Vizinhanca_Tonicidade,Tonicidade_Producao,Informante,Tempo_Resposta,Palavra_Alvo,Tonicidade_Alvo,Estrutura_Palavra,Segmento_Modificado,Taxa_Similaridade,Validacao,Taxa_Validacao,Silaba_Modificada,Idade,Genero,Escolaridade,Area_Formacao,Linguas,Musica,Naturalidade
6503,2,s,4,23,303,nofilo,NA,NA,proparoxítona,G.P.,0,código,proparoxítona,CV-CV-CV,consoante,8,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6504,4,s,4,24,309,lafape,NA,NA,paroxítona,G.P.,0,cabaré,oxítona,CV-CV-CV,consoante,9,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6505,4,s,4,25,318,mitavol,NA,NA,oxítona,G.P.,0,mutável,paroxítona,CV-CV-CVC,vogal,2,q,3,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6506,1,s,4,26,344,dirotor,NA,NA,oxítona,G.P.,0,diretor,oxítona,CV-CV-CVC,vogal,2,s,10,2,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6507,3,s,4,27,300,sacoda,NA,NA,paroxítona,G.P.,0,sacola,paroxítona,CV-CV-CV,consoante,1,s,8,3,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6508,3,s,4,28,326,cobare,$cob_6,paroxitona_8,oxítona,G.P.,0,cabaré,oxítona,CV-CV-CV,vogal,2,n,2,1,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6509,3,s,4,29,346,savari,NA,NA,oxítona,G.P.,0,safári,paroxítona,CV-CV-CV,consoante,1,s,8,2,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6510,1,s,4,30,369,tabeda,NA,NA,paroxítona,G.P.,0,tabela,paroxítona,CV-CV-CV,consoante,1,s,8,3,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6511,4,s,4,31,334,navedo,NA,NA,paroxítona,G.P.,0,camelô,oxítona,CV-CV-CV,consoante,7,s,1,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6512,1,s,4,32,329,cicade,NA,NA,proparoxítona,G.P.,0,cidade,paroxítona,CV-CV-CV,consoante,2,s,8,2,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6513,3,s,4,33,280,bavali,NA,NA,oxítona,G.P.,0,javali,oxítona,CV-CV-CV,consoante,2,s,10,1,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6514,4,s,4,34,294,cumodor,NA,NA,oxítona,G.P.,0,comedor,oxítona,CV-CV-CVC,vogal,2,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6515,3,s,4,35,362,japiter,NA,NA,proparoxítona,G.P.,0,júpiter,proparoxítona,CV-CV-CVC,vogal,1,s,10,1,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6516,1,s,4,36,306,figora,NA,NA,proparoxítona,G.P.,0,figura,paroxítona,CV-CV-CV,vogal,2,s,9,2,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6517,2,s,4,37,335,cadegu,NA,NA,oxítona,G.P.,0,código,proparoxítona,CV-CV-CV,vogal,3,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6518,4,s,4,38,308,jeluci,NA,NA,proparoxítona,G.P.,0,jaleco,paroxítona,CV-CV-CV,vogal,2,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6519,4,s,4,39,324,camoder,NA,NA,oxítona,G.P.,0,comedor,oxítona,CV-CV-CVC,vogal,3,q,3,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6520,4,s,4,40,319,gudiler,NA,NA,oxítona,G.P.,0,júpiter,proparoxítona,CV-CV-CVC,consoante,6,q,3,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6521,1,s,4,41,296,comitu,$com_8,paroxitona_7,oxítona,G.P.,0,comitê,oxítona,CV-CV-CV,vogal,3,n,3,3,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6522,1,s,4,42,313,siculo,NA,NA,proparoxítona,G.P.,0,século,proparoxítona,CV-CV-CV,vogal,3,s,9,2,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6523,3,s,4,43,293,xafadiz,NA,NA,oxítona,G.P.,0,chafariz,oxítona,CV-CV-CVC,consoante,1,s,9,3,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6524,3,s,4,44,356,cacega,NA,NA,proparoxítona,G.P.,0,cócega,proparoxítona,CV-CV-CV,vogal,1,s,9,1,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6525,4,s,4,45,289,lomenir,NA,NA,oxítona,G.P.,0,liminar,oxítona,CV-CV-CVC,vogal,3,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6526,4,s,4,46,325,cobiro,NA,NA,proparoxítona,G.P.,0,cabaré,oxítona,CV-CV-CV,vogal,3,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6527,2,s,4,47,349,fanaler,NA,NA,oxítona,G.P.,0,caráter,paroxítona,CV-CV-CVC,consoante,5,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6528,2,s,4,48,339,fipibil,NA,NA,oxítona,G.P.,0,difícil,paroxítona,CV-CV-CVC,consoante,8,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6529,4,s,4,49,361,muzola,NA,NA,paroxítona,G.P.,0,mazela,paroxítona,CV-CV-CV,vogal,2,q,3,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6530,4,s,4,50,320,tagota,NA,NA,paroxítona,G.P.,0,farofa,paroxítona,CV-CV-CV,consoante,6,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6531,2,s,4,51,345,tetola,NA,NA,paroxítona,G.P.,0,título,proparoxítona,CV-CV-CV,vogal,3,q,3,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6532,1,s,4,52,288,tibela,ela_paroxitono_10,paroxitona_10,paroxítona,G.P.,0,tabela,paroxítona,CV-CV-CV,vogal,3,n,4,1,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6533,4,s,4,53,312,piciga,NA,NA,paroxítona,G.P.,0,pêssego,proparoxítona,CV-CV-CV,vogal,3,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6534,1,s,4,54,297,zificil,NA,NA,paroxítona,G.P.,0,difícil,paroxítona,CV-CV-CVC,consoante,1,s,10,1,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6535,2,s,4,55,368,fitare,NA,NA,proparoxítona,G.P.,0,futuro,paroxítona,CV-CV-CV,vogal,3,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6536,2,s,4,56,336,zamafer,NA,NA,oxítona,G.P.,0,caráter,paroxítona,CV-CV-CVC,consoante,7,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6537,1,s,4,57,371,capitol,NA,NA,oxítona,G.P.,0,capital,oxítona,CV-CV-CVC,vogal,2,s,10,3,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6538,4,s,4,58,365,lemifo,NA,NA,paroxítona,G.P.,0,pêssego,proparoxítona,CV-CV-CV,consoante,10,s,1,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6539,4,s,4,59,321,codivar,NA,NA,oxítona,G.P.,0,cadáver,paroxítona,CV-CV-CVC,vogal,3,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6540,2,s,4,60,282,pevebal,NA,NA,oxítona,G.P.,0,federal,oxítona,CV-CV-CVC,consoante,6,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6541,2,s,4,61,357,dafical,NA,NA,oxítona,G.P.,0,difícil,paroxítona,CV-CV-CVC,vogal,2,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6542,3,s,4,62,337,pateda,aeDa_paroxitona_8,paroxitona_9,paroxítona,G.P.,0,pateta,paroxítona,CV-CV-CV,consoante,1,n,6,3,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6543,2,s,4,63,323,zofisu,NA,NA,oxítona,G.P.,0,código,proparoxítona,CV-CV-CV,consoante,10,s,1,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6544,4,s,4,64,372,soduca,NA,NA,paroxítona,G.P.,0,sádica,proparoxítona,CV-CV-CV,vogal,2,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6545,4,s,4,65,328,camola,NA,NA,paroxítona,G.P.,0,camelô,oxítona,CV-CV-CV,vogal,2,q,3,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6546,1,s,4,66,367,nabural,NA,NA,oxítona,G.P.,0,natural,oxítona,CV-CV-CVC,consoante,2,s,9,2,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6547,4,s,4,67,298,sulabel,NA,NA,oxítona,G.P.,0,mutável,paroxítona,CV-CV-CVC,consoante,7,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6548,4,s,4,68,342,mezilo,NA,NA,paroxítona,G.P.,0,mazela,paroxítona,CV-CV-CV,vogal,3,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6549,4,s,4,69,363,fadapel,NA,NA,oxítona,G.P.,0,lavável,paroxítona,CV-CV-CVC,consoante,8,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6550,2,s,4,70,360,mivipo,NA,NA,paroxítona,G.P.,0,título,proparoxítona,CV-CV-CV,consoante,9,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6551,3,s,4,71,359,fecital,tal_oxitono_8,oxitona_8,oxítona,G.P.,0,recital,oxítona,CV-CV-CVC,consoante,1,n,6,1,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6552,3,s,4,72,330,disica,isica_proparoxitona_7,proparoxitona_7,proparoxítona,G.P.,0,tísica,proparoxítona,CV-CV-CV,consoante,1,n,2,1,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6553,1,s,4,73,366,carator,NA,NA,oxítona,G.P.,0,caráter,paroxítona,CV-CV-CVC,vogal,2,s,9,3,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6554,3,s,4,74,341,nafari,NA,NA,oxítona,G.P.,0,safári,paroxítona,CV-CV-CV,consoante,2,s,9,1,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6555,4,s,4,75,292,govubi,NA,NA,oxítona,G.P.,0,sucuri,oxítona,CV-CV-CV,consoante,10,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6556,2,s,4,76,305,fidarel,NA,NA,oxítona,G.P.,0,federal,oxítona,CV-CV-CVC,vogal,3,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6557,3,s,4,77,290,puteta,eta_paroxitona_8,paroxitona_10,paroxítona,G.P.,0,pateta,paroxítona,CV-CV-CV,vogal,3,n,4,1,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6558,3,s,4,78,287,segador,NA,NA,oxítona,G.P.,0,secador,oxítona,CV-CV-CVC,consoante,1,q,7,2,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6559,3,s,4,79,332,ladaver,NA,NA,oxítona,G.P.,0,cadáver,paroxítona,CV-CV-CVC,consoante,3,s,9,1,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6560,2,s,4,80,302,mulotar,NA,NA,oxítona,G.P.,0,militar,oxítona,CV-CV-CVC,vogal,2,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6561,3,s,4,81,350,pafeta,eta_paroxitona_10,paroxitona_10,paroxítona,G.P.,0,pateta,paroxítona,CV-CV-CV,consoante,2,n,6,2,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6562,3,s,4,82,353,nabare,sem_padrao,paroxitona_6,oxítona,G.P.,0,cabaré,oxítona,CV-CV-CV,consoante,3,n,3,1,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6563,1,s,4,83,315,tarana,aNa_paroxitona_6,paroxitona_8,paroxítona,G.P.,0,paraná,oxítona,CV-CV-CV,consoante,1,n,1,1,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6564,4,s,4,84,333,tuzemer,NA,NA,oxítona,G.P.,0,júpiter,proparoxítona,CV-CV-CVC,consoante,10,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6565,1,s,4,85,322,secule,NA,NA,proparoxítona,G.P.,0,século,proparoxítona,CV-CV-CV,vogal,2,s,9,3,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6566,2,s,4,86,285,pepalir,NA,NA,oxítona,G.P.,0,popular,oxítona,CV-CV-CVC,vogal,2,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6567,3,s,4,87,338,racital,NA,NA,oxítona,G.P.,0,recital,oxítona,CV-CV-CVC,vogal,1,s,9,2,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6568,4,s,4,88,283,zutino,NA,NA,paroxítona,G.P.,0,súbito,proparoxítona,CV-CV-CV,consoante,5,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6569,4,s,4,89,286,sicori,NA,NA,oxítona,G.P.,0,sucuri,oxítona,CV-CV-CV,vogal,2,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6570,4,s,4,90,317,cadovur,NA,NA,oxítona,G.P.,0,cadáver,paroxítona,CV-CV-CVC,vogal,2,q,3,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6571,3,s,4,91,291,safara,NA,NA,paroxítona,G.P.,0,safári,paroxítona,CV-CV-CV,vogal,1,s,9,3,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6572,2,s,4,92,310,tefaza,NA,NA,paroxítona,G.P.,0,década,proparoxítona,CV-CV-CV,consoante,5,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6573,4,s,4,93,370,sidigar,NA,NA,oxítona,G.P.,0,liminar,oxítona,CV-CV-CVC,consoante,6,s,2,0,18,Feminino,Superior Incompleto,Letras,inglês,piano,São Paulo
6574,2,s,1,1,73,sibumo,NA,NA,proparoxítona,A. Cl.,0,título,proparoxítona,CV-CV-CV,consoante,5,s,2,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6575,1,s,1,2,4,nataral,NA,NA,oxítona,A. Cl.,0,natural,oxítona,CV-CV-CVC,vogal,1,s,8,2,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6576,1,s,1,3,29,nimero,NA,NA,proparoxítona,A. Cl.,0,número,proparoxítona,CV-CV-CV,vogal,3,s,9,1,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6577,4,s,1,4,11,lemunor,NA,NA,oxítona,A. Cl.,0,liminar,oxítona,CV-CV-CVC,vogal,3,s,2,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6578,2,s,1,5,89,dumufo,NA,NA,proparoxítona,A. Cl.,0,futuro,paroxítona,CV-CV-CV,consoante,9,s,2,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6579,3,s,1,6,51,petafa,NA,NA,paroxítona,A. Cl.,0,pétala,proparoxítona,CV-CV-CV,consoante,3,s,8,3,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6580,3,s,1,7,56,labavel,NA,NA,paroxítona,A. Cl.,0,lavável,paroxítona,CV-CV-CVC,consoante,2,s,8,2,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6581,3,s,1,8,23,tetala,ela_paroxitono_2,proparoxitona_6,proparoxítona,A. Cl.,0,pétala,proparoxítona,CV-CV-CV,consoante,1,n,6,1,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6582,4,s,1,9,48,gafila,NA,NA,proparoxítona,A. Cl.,0,sádica,proparoxítona,CV-CV-CV,consoante,9,s,2,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6583,4,s,1,10,75,dapamer,NA,NA,paroxítona,A. Cl.,0,cadáver,paroxítona,CV-CV-CVC,consoante,6,s,2,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6584,1,s,1,11,21,pobivel,NA,NA,paroxítona,A. Cl.,0,possível,paroxítona,CV-CV-CVC,consoante,1,s,9,2,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6585,2,s,1,12,72,dovife,NA,NA,proparoxítona,A. Cl.,0,comitê,oxítona,CV-CV-CV,consoante,6,s,2,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6586,4,s,1,13,62,cudivor,NA,NA,proparoxítona,A. Cl.,0,cadáver,paroxítona,CV-CV-CVC,vogal,3,s,2,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6587,4,s,1,14,24,pucega,NA,NA,paroxítona,A. Cl.,0,pêssego,proparoxítona,CV-CV-CV,vogal,2,s,2,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6588,3,s,1,15,68,xafuriz,NA,NA,oxítona,A. Cl.,0,chafariz,oxítona,CV-CV-CVC,vogal,3,s,9,2,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6589,3,s,1,16,86,pabeto,eto_paroxitono_4,paroxitona_9,proparoxítona,A. Cl.,0,paletó,oxítona,CV-CV-CV,consoante,2,n,2,2,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6590,2,s,1,17,28,madoda,NA,NA,paroxítona,A. Cl.,0,medida,paroxítona,CV-CV-CV,vogal,2,s,2,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6591,2,s,1,18,19,comato,NA,NA,paroxítona,A. Cl.,0,comitê,oxítona,CV-CV-CV,vogal,3,s,2,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6592,3,s,1,19,79,jupiner,NA,NA,proparoxítona,A. Cl.,0,júpiter,proparoxítona,CV-CV-CVC,consoante,2,s,10,3,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6593,4,s,1,20,33,juluca,NA,NA,paroxítona,A. Cl.,0,jaleco,paroxítona,CV-CV-CV,vogal,3,q,3,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6594,2,s,1,21,80,mizidil,NA,NA,paroxítona,A. Cl.,0,difícil,paroxítona,CV-CV-CVC,consoante,6,s,2,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6595,4,s,1,22,87,cameder,NA,NA,proparoxítona,A. Cl.,0,comedor,oxítona,CV-CV-CVC,vogal,2,q,3,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6596,4,s,1,23,63,fenarel,NA,NA,oxítona,A. Cl.,0,funeral,oxítona,CV-CV-CVC,vogal,3,q,3,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6597,2,s,1,24,13,conedo,NA,NA,paroxítona,A. Cl.,0,canadá,oxítona,CV-CV-CV,vogal,3,s,2,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6598,4,s,1,25,81,podecor,NA,NA,oxítona,A. Cl.,0,comedor,oxítona,CV-CV-CVC,consoante,5,s,1,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6599,4,s,1,26,60,pacigo,NA,NA,proparoxítona,A. Cl.,0,pêssego,proparoxítona,CV-CV-CV,vogal,2,s,2,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6600,2,s,1,27,66,pucido,NA,NA,proparoxítona,A. Cl.,0,passado,paroxítona,CV-CV-CV,vogal,2,s,1,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6601,1,s,1,28,38,metopo,NA,NA,proparoxítona,A. Cl.,0,método,proparoxítona,CV-CV-CV,consoante,2,q,7,3,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6602,2,s,1,29,26,bocito,NA,NA,proparoxítona,A. Cl.,0,código,proparoxítona,CV-CV-CV,consoante,6,q,3,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6603,2,s,1,30,12,tepiva,NA,NA,proparoxítona,A. Cl.,0,medida,paroxítona,CV-CV-CV,consoante,7,s,1,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6604,1,s,1,31,67,curater,NA,NA,paroxítona,A. Cl.,0,caráter,paroxítona,CV-CV-CVC,vogal,3,s,10,1,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6605,2,s,1,32,2,cudoga,NA,NA,paroxítona,A. Cl.,0,código,proparoxítona,CV-CV-CV,vogal,3,s,1,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6606,4,s,1,33,50,mitoval,NA,NA,oxítona,A. Cl.,0,mutável,paroxítona,CV-CV-CVC,vogal,3,s,2,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6607,3,s,1,34,54,xofariz,NA,NA,oxítona,A. Cl.,0,chafariz,oxítona,CV-CV-CVC,vogal,2,s,10,1,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6608,3,s,1,35,39,camare,$cam_8,paroxitona_6,proparoxítona,A. Cl.,0,cabaré,oxítona,CV-CV-CV,consoante,1,n,0,2,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6609,4,s,1,36,36,mupeval,NA,NA,oxítona,A. Cl.,0,funeral,oxítona,CV-CV-CVC,consoante,8,s,2,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6610,4,s,1,37,8,lamofa,NA,NA,paroxítona,A. Cl.,0,farofa,paroxítona,CV-CV-CV,consoante,8,s,2,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6611,1,s,1,38,42,conada,ada_paroxitono_5,paroxitona_5,proparoxítona,A. Cl.,0,canadá,oxítona,CV-CV-CV,vogal,2,n,4,1,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6612,4,s,1,39,77,fanirel,NA,NA,oxítona,A. Cl.,0,funeral,oxítona,CV-CV-CVC,vogal,3,s,2,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6613,2,s,1,40,70,malutor,NA,NA,oxítona,A. Cl.,0,militar,oxítona,CV-CV-CVC,vogal,3,q,3,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6614,2,s,1,41,82,sipivar,NA,NA,oxítona,A. Cl.,0,militar,oxítona,CV-CV-CVC,consoante,9,s,2,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6615,1,s,1,42,1,namero,NA,NA,proparoxítona,A. Cl.,0,número,proparoxítona,CV-CV-CV,vogal,3,s,10,3,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6616,3,s,1,43,43,cadiver,NA,NA,proparoxítona,A. Cl.,0,cadáver,paroxítona,CV-CV-CVC,vogal,3,s,10,2,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6617,2,s,1,44,83,titale,titulo_6,proparoxitona_6,paroxítona,A. Cl.,0,título,proparoxítona,CV-CV-CV,vogal,2,n,6,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6618,2,s,1,45,10,pecival,NA,NA,oxítona,A. Cl.,0,possível,paroxítona,CV-CV-CVC,vogal,2,s,2,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6619,4,s,1,46,6,nufilo,NA,NA,proparoxítona,A. Cl.,0,súbito,proparoxítona,CV-CV-CV,consoante,7,s,2,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6620,2,s,1,47,59,carotir,NA,NA,paroxítona,A. Cl.,0,caráter,paroxítona,CV-CV-CVC,vogal,2,s,2,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6621,4,s,1,48,46,farefo,farelo_6,paroxitona_10,paroxítona,A. Cl.,0,farofa,paroxítona,CV-CV-CV,vogal,2,n,6,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6622,4,s,1,49,92,socaru,NA,NA,oxítona,A. Cl.,0,sucuri,oxítona,CV-CV-CV,vogal,3,s,1,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6623,4,s,1,50,55,finoral,NA,NA,oxítona,A. Cl.,0,funeral,oxítona,CV-CV-CVC,vogal,2,s,2,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6624,4,s,1,51,30,motefor,NA,NA,oxítona,A. Cl.,0,comedor,oxítona,CV-CV-CVC,consoante,9,s,2,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6625,3,s,1,52,27,secapor,NA,NA,oxítona,A. Cl.,0,secador,oxítona,CV-CV-CVC,consoante,2,s,8,3,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6626,3,s,1,53,90,tirica,ica_paroxitono_5,paroxitona_9,paroxítona,A. Cl.,0,tísica,proparoxítona,CV-CV-CV,consoante,1,n,1,2,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6627,3,s,1,54,65,patetu,NA,NA,paroxítona,A. Cl.,0,pateta,paroxítona,CV-CV-CV,vogal,3,s,9,3,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6628,3,s,1,55,14,cadavar,NA,NA,oxítona,A. Cl.,0,cadáver,paroxítona,CV-CV-CVC,vogal,1,s,10,3,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6629,4,s,1,56,9,sedaco,NA,NA,paroxítona,A. Cl.,0,sádica,proparoxítona,CV-CV-CV,vogal,3,s,2,0,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6630,3,s,1,57,40,lavaval,NA,NA,oxítona,A. Cl.,0,lavável,paroxítona,CV-CV-CVC,vogal,1,s,8,3,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6631,3,s,1,58,5,javala,NA,NA,paroxítona,A. Cl.,0,javali,oxítona,CV-CV-CV,vogal,1,s,8,3,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
6632,1,s,1,59,58,fidura,NA,NA,paroxítona,A. Cl.,0,figura,paroxítona,CV-CV-CV,consoante,1,q,7,2,19,Feminino,Superior Incompleto,Letras,"inglês, alemão",nenhum,São Paulo
